caseid,dAge,dAncstry1,dAncstry2,iAvail,iCitizen,iClass,dDepart,iDisabl1,iDisabl2,iEnglish,iFeb55,iFertil,dHispanic,dHour89,dHours,iImmigr,dIncome1,dIncome2,dIncome3,dIncome4,dIncome5,dIncome6,dIncome7,dIncome8,dIndustry,iKorean,iLang1,iLooking,iMarital,iMay75880,iMeans,iMilitary,iMobility,iMobillim,dOccup,iOthrserv,iPerscare,dPOB,dPoverty,dPwgt1,iRagechld,dRearning,iRelat1,iRelat2,iRemplpar,iRiders,iRlabor,iRownchld,dRpincome,iRPOB,iRrelchld,iRspouse,iRvetserv,iSchool,iSept80,iSex,iSubfam1,iSubfam2,iTmpabsnt,dTravtime,iVietnam,dWeek89,iWork89,iWorklwk,iWWII,iYearsch,iYearwrk,dYrsserv
11566,5,1,2,0,0,3,2,2,2,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,0,4,0,0,0,1,1,0,4,23,0,1,0,1,0,0,0,0,0,4,0,1,1,1,0,15,1,0
11567,7,1,2,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,3,22,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,11,6,0
11568,4,1,1,0,0,1,3,2,2,0,0,0,0,5,5,0,4,0,0,0,0,0,1,0,6,0,2,0,0,0,1,2,2,2,2,0,2,0,2,1,0,5,0,0,0,1,1,0,5,21,0,1,4,1,0,0,0,0,0,5,1,2,1,1,0,15,1,1
11569,2,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,4,1,2,0,0,2,0,2,0,0,0,2,0,111,0,6,1,0,10,1,6,0,1,0,0,0,0,3,0,0,0,2,2,0,7,7,0
11570,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,4,0,2,0,111,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11571,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,133,0,0,1,0,23,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0
11572,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11573,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,2,4,0,2,0,111,0,0,1,0,10,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,5,0,0
11574,3,11,1,0,0,1,5,2,2,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,4,0,2,0,4,0,1,4,1,2,6,0,2,0,2,1,0,2,2,0,0,1,1,0,2,10,0,6,0,1,0,0,0,0,0,5,0,2,1,1,0,9,1,0
11575,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11576,7,1,3,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4,0,2,2,0,0,0,2,2,2,1,0,2,0,2,1,0,0,0,0,0,0,6,0,3,21,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,14,3,1
11577,7,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,2,2,2,0,0,1,0,2,1,0,0,0,0,0,0,6,0,2,10,0,2,10,1,0,0,0,0,3,0,0,0,2,2,1,5,6,2
11578,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,111,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
11579,3,1,12,0,0,1,3,2,2,0,0,3,0,3,3,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,1,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,5,0,1,1,1,0,10,1,0
11580,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,211,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0
11581,4,1,1,0,0,1,3,2,2,0,0,3,0,3,3,0,2,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,0,2,3,0,0,0,2,1,0,3,10,0,1,0,1,0,1,0,0,0,4,0,2,1,1,0,14,1,0
11582,6,1,1,0,0,1,3,2,2,0,0,0,0,3,3,0,3,0,0,1,0,0,0,0,8,0,2,0,0,0,1,3,1,2,2,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,12,1,0
11583,5,1,2,0,0,1,0,2,2,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,8,0,1,0,0,0,0,4,1,2,2,0,2,0,1,1,0,2,0,0,0,0,6,0,2,10,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,14,1,0
11584,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,2,0,0,2,0,1,1,4,0,3,0,114,0,0,1,0,10,1,6,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
11585,7,0,1,0,0,0,0,2,2,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,1,1,4,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,5,7,0
11586,7,2,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,4,0,0,4,1,1,0,0,2,0,2,2,4,0,0,0,0,0,6,0,2,21,0,6,0,1,0,1,0,0,3,0,0,0,2,2,0,6,5,0
11587,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,111,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11588,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,111,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11589,5,1,1,0,0,1,3,2,2,0,0,2,0,3,3,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,2,0,2,0,2,1,2,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,4,0,2,1,1,0,10,1,0
11590,4,1,2,0,0,1,5,2,2,0,0,0,0,5,5,0,3,0,0,1,0,0,0,0,4,0,2,0,0,0,1,4,1,2,5,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,12,1,0
11591,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,111,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
11592,4,3,1,0,4,7,3,2,2,1,0,0,0,5,5,5,2,0,0,0,0,0,0,0,8,0,1,0,0,0,1,4,2,2,1,0,2,4,2,1,0,3,0,0,0,1,1,0,3,52,0,1,0,1,0,0,0,0,0,1,0,2,1,1,0,5,1,0
11593,4,1,1,0,0,1,4,2,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,1,2,1,2,6,0,2,0,2,1,0,3,1,0,0,1,1,0,3,10,0,1,4,1,0,0,0,0,0,2,1,1,1,1,0,11,1,1
11594,6,1,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,4,0,0,2,2,2,0,0,2,0,2,1,0,0,0,0,0,0,6,0,3,21,0,6,8,1,0,0,0,0,3,0,0,0,2,2,0,10,5,1
11595,5,1,2,0,0,7,2,2,2,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,3,0,2,0,0,0,1,2,1,2,1,0,2,0,2,1,0,4,0,0,0,1,1,0,4,23,0,1,4,1,0,0,0,0,0,5,1,2,1,1,0,10,1,1
11596,5,1,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,4,1,2,3,0,2,0,2,1,0,0,1,0,0,0,6,0,0,10,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,10,4,0
11597,5,11,1,0,0,1,1,2,2,0,0,0,0,2,2,0,3,0,0,0,0,0,0,0,5,0,2,0,0,0,1,4,2,2,6,0,2,0,2,1,0,4,0,0,0,1,1,0,4,23,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,6,1,0
11598,5,1,1,0,0,5,1,2,2,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,10,0,2,0,0,0,1,2,1,2,3,0,2,0,2,2,0,4,0,0,0,1,1,0,4,10,0,1,4,1,0,0,0,0,0,6,1,2,1,1,0,14,1,1
11599,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,3,0,133,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,5,0,0
11600,6,1,1,0,0,1,1,2,2,0,0,0,0,3,3,0,3,0,0,1,0,0,0,0,6,1,2,0,0,0,1,2,2,2,1,0,2,0,2,1,0,4,0,0,0,2,1,0,5,10,0,1,8,1,0,0,0,0,0,3,0,2,1,1,0,10,1,1
11601,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,4,0,2,0,111,0,0,1,0,10,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0
11602,5,1,1,0,0,1,2,2,2,0,0,3,0,3,3,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,2,3,1,0,0,1,1,0,3,21,0,1,0,1,0,1,0,0,0,5,0,2,1,1,0,15,1,0
11603,4,2,3,0,0,1,3,2,2,0,0,1,0,3,2,0,2,0,0,0,0,0,0,0,5,0,2,0,2,0,1,4,2,2,2,0,2,0,2,1,4,3,0,0,0,1,1,0,3,10,0,4,0,1,0,1,0,0,0,5,0,2,1,1,0,10,1,0
11604,6,1,1,0,0,3,3,2,2,0,0,0,0,2,2,0,3,0,0,1,0,0,0,0,9,1,2,0,0,0,1,2,1,2,1,0,2,0,2,0,0,4,0,0,0,1,1,0,4,10,0,1,8,1,0,0,0,0,0,5,0,1,1,1,0,14,1,1
11605,6,1,2,0,0,6,0,1,2,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,4,1,2,2,0,0,0,2,2,2,6,0,2,0,2,2,0,3,0,0,0,0,6,0,3,24,0,1,8,1,0,0,0,0,3,0,0,1,1,2,0,10,1,1
11606,3,1,1,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,2,2,0,0,2,0,2,1,3,0,1,0,0,0,6,0,0,22,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,5,7,0
11607,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,112,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11608,4,3,1,0,0,1,5,2,2,0,0,2,0,3,3,0,1,0,0,0,0,0,0,1,4,0,2,0,4,0,1,4,2,2,3,0,2,0,1,1,1,2,0,0,0,3,1,0,2,10,0,6,0,1,0,1,0,0,0,1,0,1,1,1,0,10,1,0
11609,6,3,1,0,1,1,2,2,2,2,0,0,2,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,4,0,1,4,2,2,6,0,2,1,2,1,0,0,7,3,0,1,1,0,0,31,0,6,0,1,0,0,0,0,0,3,0,0,2,1,0,1,1,0
11610,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,221,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
11611,3,1,2,0,0,1,5,2,2,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,8,0,2,0,4,0,1,4,1,2,2,0,2,0,2,1,4,2,2,0,0,1,1,0,2,21,0,6,0,2,0,1,0,0,0,5,0,1,1,1,0,11,1,0
11612,6,3,1,0,0,1,4,2,2,0,0,4,0,3,3,0,3,0,0,0,0,0,0,0,4,0,2,0,2,0,1,4,2,2,1,0,2,0,2,1,4,4,0,0,0,1,1,0,4,24,0,4,0,1,0,1,0,0,0,3,0,2,1,1,0,10,1,0
11613,6,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,2,2,2,0,0,4,2,2,6,0,2,0,1,1,0,0,0,0,0,0,6,0,2,10,0,4,0,1,0,0,0,0,3,0,0,0,2,2,0,5,4,0
11614,7,2,1,0,3,0,0,2,2,3,0,0,0,0,0,9,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,4,1,2,0,0,2,2,2,1,0,0,0,0,0,0,6,0,2,51,0,1,0,1,0,0,0,0,3,0,0,0,2,2,0,5,6,0
11615,3,3,1,0,4,5,2,2,2,1,0,0,8,3,3,3,1,0,0,0,0,0,0,0,10,0,1,0,4,0,1,4,2,2,1,0,2,4,2,1,0,2,2,0,0,1,1,0,2,52,0,6,0,2,0,0,0,0,0,3,0,1,1,1,0,11,1,0
11616,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,1,0,4,0,2,0,112,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0,3,0,0
11617,4,1,1,0,0,6,0,2,2,0,0,0,0,3,2,0,1,1,0,0,0,0,0,0,8,0,2,0,0,0,11,4,2,2,5,0,2,0,1,1,0,2,0,0,0,0,1,0,2,10,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,12,1,0
11618,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
11619,3,11,1,0,0,1,5,2,2,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,8,0,2,0,4,0,1,4,2,2,3,0,2,0,1,1,4,2,0,0,0,2,1,0,2,10,0,6,0,1,0,1,0,0,0,5,0,1,1,1,0,7,1,0
11620,6,5,1,0,4,1,1,2,2,2,0,3,0,3,3,8,2,0,0,0,0,0,0,0,4,0,1,0,2,0,1,4,2,2,6,0,2,4,2,1,4,3,0,0,0,1,1,0,3,52,0,4,0,1,0,1,0,0,0,5,0,2,1,1,0,5,1,0
11621,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
11622,4,2,1,0,4,8,3,2,2,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,10,4,2,2,6,0,2,2,1,1,0,0,0,0,0,0,1,0,0,52,0,1,0,1,0,0,0,0,0,3,0,0,2,1,0,16,1,0
11623,2,0,1,0,0,1,5,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4,0,2,0,4,0,1,4,2,2,6,0,2,0,2,1,0,2,2,0,0,1,1,0,2,10,0,6,0,2,0,0,0,0,0,4,0,1,1,1,0,8,1,0
11624,4,1,1,0,0,1,5,2,2,0,0,4,0,1,1,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,1,2,3,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,14,1,0
11625,6,1,1,0,0,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,2,0,0,0,4,2,2,1,0,2,0,2,2,4,0,1,0,0,0,6,0,0,23,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,11,4,0
11626,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,2,0,0,2,0,2,0,4,0,2,0,112,0,0,1,0,10,1,6,0,3,0,1,0,0,0,0,0,0,0,2,0,5,0,0
11627,3,11,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,4,2,2,0,0,2,0,1,2,4,0,6,0,0,0,6,0,0,10,0,6,0,1,0,1,0,0,3,0,0,0,2,2,0,8,7,0
11628,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,114,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11629,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,112,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0,5,0,0
11630,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,222,0,0,0,0,10,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
11631,4,11,1,1,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,3,0,0,4,2,2,3,0,2,0,0,1,0,0,12,0,0,0,6,0,0,10,0,5,0,2,0,0,0,0,2,0,0,0,2,1,0,10,4,0
11632,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,1,1,0,0,3,0,111,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
11633,6,1,1,0,0,3,3,2,2,0,1,0,0,5,3,0,3,0,0,0,0,0,0,0,3,0,2,0,0,0,1,2,1,2,6,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,7,1,0,0,0,0,0,2,0,2,1,1,0,10,1,1
11634,6,2,1,0,0,1,2,2,2,0,0,3,0,3,3,0,2,0,0,1,0,0,0,0,8,0,2,0,1,0,1,4,1,2,2,0,2,0,2,2,4,3,0,0,0,1,1,0,3,22,0,3,0,1,0,1,0,0,0,3,0,2,1,1,0,11,1,0
11635,2,1,1,0,0,1,5,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,2,0,4,0,1,4,2,2,3,0,2,0,0,2,0,0,13,0,0,1,1,0,0,23,0,6,0,3,0,0,0,0,0,1,0,0,2,0,0,11,1,0
11636,4,11,1,0,4,3,0,2,2,1,0,3,4,0,0,2,0,0,0,0,0,0,0,0,9,0,1,2,0,0,0,4,2,2,1,0,2,4,2,2,3,0,1,0,0,0,6,0,0,52,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,15,3,0
11637,4,1,2,3,0,1,0,2,2,0,0,5,0,3,0,0,1,0,0,0,0,0,0,0,5,0,2,1,4,0,0,4,1,2,2,0,2,0,2,1,3,2,2,0,0,0,6,0,2,10,0,6,0,1,0,1,2,1,3,0,0,1,1,2,0,10,1,0
11638,4,3,1,0,0,1,4,2,2,1,0,4,0,1,3,0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,1,4,1,2,2,0,2,0,2,1,3,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,2,0,1,1,1,0,11,1,0
11639,4,1,12,0,0,4,3,1,2,0,0,3,0,3,3,0,1,0,0,0,0,0,0,0,10,0,2,0,2,0,1,4,2,2,1,0,2,0,2,1,1,2,0,0,0,1,1,0,2,22,0,4,0,1,0,1,0,0,0,2,0,2,1,1,0,11,1,0
11640,5,1,1,0,0,3,3,2,2,0,0,0,0,2,2,0,3,1,0,1,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,0,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,3,0,1,1,1,0,15,1,0
11641,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,6,0,223,0,0,0,0,10,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
11642,4,0,1,0,0,1,1,2,2,0,0,0,0,4,3,0,3,0,0,1,0,0,0,0,5,0,2,0,4,1,1,2,2,2,5,0,2,0,2,2,0,4,0,0,0,1,1,0,4,22,0,6,3,1,1,0,0,0,0,4,0,2,1,1,0,13,1,2
11643,3,1,1,0,0,1,3,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,8,0,2,0,4,0,1,4,2,2,5,0,2,0,2,2,0,3,10,0,0,1,1,0,3,10,0,6,0,1,0,0,0,0,0,3,0,2,1,1,0,10,1,0
11644,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
11645,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,111,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0
11646,2,11,1,0,0,1,3,2,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,6,0,2,0,4,0,1,4,1,2,5,0,2,0,2,2,0,2,3,0,0,1,1,0,2,21,0,6,0,1,0,0,0,0,0,2,0,1,1,1,0,10,1,0
11647,6,9,1,0,3,1,5,2,2,3,0,0,0,2,2,4,1,0,0,0,0,1,0,0,8,0,1,0,0,0,1,4,2,2,6,0,2,3,2,1,0,2,4,0,0,1,1,0,2,51,0,1,0,1,0,0,1,1,0,5,0,1,1,1,0,10,1,0
11648,7,1,1,0,0,0,0,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,4,1,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,2,21,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,5,0
11649,3,11,1,0,0,3,3,2,2,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,10,0,2,0,4,0,2,4,2,2,3,0,2,0,1,1,0,2,8,0,0,0,1,0,2,10,0,6,0,2,0,0,0,0,0,5,0,1,1,0,0,11,1,0
11650,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,223,0,0,1,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0
11651,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
11652,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
11653,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,111,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
11654,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,111,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11655,2,9,1,0,4,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,3,2,1,4,0,7,9,0,0,0,0,0,52,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
11656,7,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,2,0,0,0,2,1,2,0,0,2,0,2,1,0,0,0,0,0,0,6,0,4,10,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,14,5,1
11657,6,1,1,0,0,2,1,2,2,0,0,3,0,2,3,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,2,2,3,0,2,0,2,1,4,2,1,0,0,1,1,0,2,21,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,10,1,0
11658,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,111,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
11659,5,1,1,0,0,1,3,2,2,0,0,3,0,3,5,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,1,4,1,2,5,0,2,0,2,2,2,3,1,0,0,1,1,0,3,22,0,1,0,1,0,1,0,0,0,4,0,1,1,1,0,10,1,0
11660,4,3,1,0,3,1,2,2,2,1,0,0,0,3,3,8,2,0,0,0,0,0,0,0,9,0,1,0,0,0,8,4,2,2,4,0,2,4,2,1,0,3,0,0,0,0,1,0,3,51,0,1,0,2,0,0,0,0,0,2,0,2,1,1,0,11,1,0
11661,6,1,3,0,0,3,4,2,2,0,0,0,0,2,2,0,4,1,0,1,0,0,0,0,3,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,0,5,0,0,0,1,1,0,5,10,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,14,1,0
11662,7,11,1,0,0,1,0,2,2,0,0,7,0,1,0,0,1,0,0,0,1,0,0,0,4,0,2,2,0,0,0,4,1,2,6,0,2,0,2,0,4,2,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,10,2,0
